ward,poi,fclass,distance_m,population,flow_score
Orozo,Novare Apo,mall,15587.916011999567,73458.5859375,15454.963124425714
Orozo,CedarCrest Abuja Hospital,hospital,17244.642373967785,73458.5859375,13095.354557534005
Orozo,school_543230327,school,12570.228441989377,73458.5859375,20898.950587502393
Orozo,Government Secondary School,school,14903.740674668268,73458.5859375,16549.3648479287
Orozo,Sahad Hospitals,hospital,15520.44542062389,73458.5859375,15559.59124373586
Orozo,Victory Academy,school,15119.589111470661,73458.5859375,16195.977025469012
Orozo,school_1156364262,school,14851.480692344003,73458.5859375,16636.078183889334
Orozo,Chief Palace Kabusa,community_centre,15049.032075798865,73458.5859375,16310.655129946163
Orozo,Eternal Love School,school,15822.431456561033,73458.5859375,15096.737262297349
Orozo,Faplins Estate Mall,mall,19158.306551411028,73458.5859375,10814.535789484118
Orozo,Sunflower Mall,mall,16811.533988017192,73458.5859375,13674.986922262298
Orozo,Prince Ebeano Supermarket,supermarket,17854.807629822524,73458.5859375,12320.210300463998
Orozo,"Faithful International Academy, Creche, Nursery & Primary",school,21124.81091409617,73458.5859375,8883.90044061705
Orozo,Excel Christabel Nursery and Primary School,school,21124.81091409617,73458.5859375,8883.90044061705
Orozo,Gudu Market,market_place,19135.638729597453,73458.5859375,10839.077791689337
Orozo,MKK Plaza,mall,19093.926809681594,73458.5859375,10884.384091117134
Orozo,Prixair Supermarket,supermarket,20430.54460581977,73458.5859375,9522.594376367257
Orozo,Kaura Modern Market,market_place,21093.795068485477,73458.5859375,8911.49738406947
Orozo,Anglican Girls Grammar School,school,19527.58139608924,73458.5859375,10422.4658184569
Orozo,Dabo Mall,mall,22394.441223774244,73458.5859375,7824.639526055751
Orozo,Embassy of Burundi,embassy,22530.483020637592,73458.5859375,7718.912519164592
Orozo,Embassy of Norway,embassy,22682.796854106502,73458.5859375,7602.23364959405
Orozo,Embassy of Finland,embassy,22745.115848264715,73458.5859375,7555.004610316409
Orozo,Barbieplace Supermarket,supermarket,19563.897097531895,73458.5859375,10384.684546952329
Orozo,Lasad super market,supermarket,22944.390004029134,73458.5859375,7405.9430324558525
Orozo,Garki Market,market_place,22654.33025345042,73458.5859375,7623.905456032001
Orozo,High commission of Jamaica,embassy,22375.724396953905,73458.5859375,7839.298482527877
Orozo,Embassy of Sweden,embassy,22960.726147798305,73458.5859375,7393.854454169442
Orozo,sports_centre_12213103,sports_centre,21624.4088789603,73458.5859375,8450.967255197009
Orozo,Dummec Plaza,mall,23461.550328846206,73458.5859375,7032.672273874986
Orozo,Embassy of Burkina Faso,embassy,24282.387462677507,73458.5859375,6478.4614039997705
Orozo,Embassy of Palestine,embassy,23183.59362827429,73458.5859375,7230.892177660353
Orozo,Abuja Shopping Complex,mall,22083.195731094223,73458.5859375,8072.007544288975
Orozo,Garki Hospital,hospital,22526.078393553093,73458.5859375,7722.313161152082
Orozo,hospital_1328909774,hospital,22526.078393553093,73458.5859375,7722.313161152082
Orozo,Dara Medical Clinic,hospital,22701.4582018137,73458.5859375,7588.060086048521
Orozo,Children Development Park,park,22757.331805001042,73458.5859375,7545.781084226973
Orozo,Embassy of Egypt,embassy,24183.505285095816,73458.5859375,6542.839609400026
Orozo,Embassy of Cuba,embassy,24183.505285095816,73458.5859375,6542.839609400026
Orozo,United Nations House Abuja,embassy,24282.387462677507,73458.5859375,6478.4614039997705
Orozo,Embassy of Iraq,embassy,24317.172354604394,73458.5859375,6455.965294940186
Orozo,Embassy of Sudan in Abuja,embassy,24317.172354604394,73458.5859375,6455.965294940186
Orozo,Embassy of Ethiopia in Abuja,embassy,24587.44166770165,73458.5859375,6283.817161015957
Orozo,Embassy of Guinea in Abuja,embassy,23780.515396039154,73458.5859375,6811.894335667055
Orozo,Embassy of North Korea,embassy,23788.180945553828,73458.5859375,6806.674645180564
Orozo,High Commission of Zambia in Abuja,embassy,25301.339144240294,73458.5859375,5850.855420970666
Orozo,Embassy of Romania,embassy,24344.509106684905,73458.5859375,6438.3408833534495
Orozo,Legends Supermarket,supermarket,23911.163137551503,73458.5859375,6723.477306530516
Orozo,High Commission of Kenya in Abuja,embassy,24317.172354604394,73458.5859375,6455.965294940186
Orozo,Embassy of Liberia in Abuja,embassy,24010.241553378404,73458.5859375,6657.191077470798
Orozo,Moshood Abiola National Stadium,stadium,25578.29782941528,73458.5859375,5691.0343067164
Orozo,Embassy of Benin,embassy,24843.05590684988,73458.5859375,6125.2293467664895
Orozo,Embassy of Turkey,embassy,24685.460766610006,73458.5859375,6222.524634081148
Orozo,sports_centre_13989834,sports_centre,25879.02296340456,73458.5859375,5522.438358929111
Orozo,Zalika Garden,park,22823.878228427264,73458.5859375,7495.733319596454
Orozo,post_office_211555491,post_office,23391.371351189093,73458.5859375,7082.200437431636
Orozo,Embassy of Niger,embassy,24257.168817282938,73458.5859375,6494.819824275073
Orozo,Embassy of China,embassy,24004.468291611618,73458.5859375,6661.035557795755
Orozo,British High Commission,embassy,25369.542748206983,73458.5859375,5811.0862525642415
Orozo,Embassy of Brazil,embassy,24792.461629654423,73458.5859375,6156.298030517828
Orozo,High Commission of Sierra Leone,embassy,23069.31631450383,73458.5859375,7313.9988268873185
Orozo,Embassy of Angola,embassy,24792.461629654423,73458.5859375,6156.298030517828
Orozo,Embassy of Argentina,embassy,25098.56446905998,73458.5859375,5970.706988210188
Orozo,Embassy of the Czech Republic in Abuja,embassy,24401.86755524065,73458.5859375,6401.517267151777
Orozo,ECOWAS Secretariat,embassy,24842.816122141958,73458.5859375,6125.376222160392
Orozo,National Hospital Abuja,hospital,23801.918220941658,73458.5859375,6797.330548363965
Orozo,Embassy of the United States,embassy,26079.34391756475,73458.5859375,5412.913020357393
Orozo,High Commission of Pakistan in Abuja,embassy,24888.53569375725,73458.5859375,6097.4351857556285
Orozo,Trademore Market,market_place,29602.377883823334,73458.5859375,3805.6393358991872
Orozo,NAFOWA Mini Market,market_place,42592.5182330083,73458.5859375,1038.1808174315788
Orozo,Nigerian Air Force (NAF) Hospital,hospital,44538.518984976625,73458.5859375,854.5928624613226
Orozo,Air Force Girls Comprehensive School,school,44221.75700653767,73458.5859375,882.0964194296791
Orozo,Junior Secondary School Galadimawa,school,20215.631451644844,73458.5859375,9729.462426730674
Orozo,Premiere Academy (School Number 1),school,28659.766643577543,73458.5859375,4181.814011444856
Orozo,Nabel International College,school,20299.83602757143,73458.5859375,9647.879864265115
Orozo,Faith Field Academy,school,20508.12164003281,73458.5859375,9449.006718062097
Orozo,Customary Court Galadimawa,courthouse,20607.45834915115,73458.5859375,9355.60805868415
Orozo,courthouse_927088399,courthouse,20607.45834915115,73458.5859375,9355.60805868415
Orozo,Destiny Christian Academy,school,20965.403170804362,73458.5859375,9026.651450683796
Orozo,Novare Gateway,mall,26357.073007388753,73458.5859375,5264.649070277635
Orozo,Amac Primary Health Care Galadimawa,clinic,20999.949365213743,73458.5859375,8995.52160693704
Orozo,Green Access Pharmacy Ltd.,pharmacy,28172.161439683256,73458.5859375,4390.774550933044
Orozo,community_centre_1005847354,community_centre,20979.689229413863,73458.5859375,9013.765130444563
Orozo,Chief Palace Galadimawa,community_centre,21225.794963824916,73458.5859375,8794.638675513756
Orozo,LEA Primary School Galadimawa,school,21174.60631995696,73458.5859375,8839.772657036992
Orozo,African univeristy of science and technology,school,21405.564133146432,73458.5859375,8637.950788863707
Orozo,Africa University of Science and Technology,university,21534.995189908233,73458.5859375,8526.869299436112
Orozo,Baze university,university,26351.214620480492,73458.5859375,5267.7342090052025
Orozo,Baze university,university,25763.72811248181,73458.5859375,5586.477690531979
Orozo,"LEA Primary, Junior and Senior Secondary School Kuchigoro",school,25161.87108038101,73458.5859375,5933.027858290026
Orozo,"FEDERAL MEDICAL CENTER, JABI",hospital,25389.22091211669,73458.5859375,5799.662345549239
Orozo,Chief Palace Kuchingoro,community_centre,25355.106917433284,73458.5859375,5819.481096208835
Orozo,ECWA Bethel School,school,25486.07655556008,73458.5859375,5743.760500198757
Orozo,Women Center Kuchigoro,community_centre,25537.240804377438,73458.5859375,5714.448032524926
Orozo,MJ Salasi International School,school,25945.754421299018,73458.5859375,5485.709009098904
Orozo,National Open University of Nigeria,university,25811.385954652294,73458.5859375,5559.917084655592
Orozo,International Community School,school,30028.53202151119,73458.5859375,3646.8675317214634
Orozo,Nizamiye Hospital,hospital,32030.29718246951,73458.5859375,2985.275604916949
Orozo,Art & Craft Market,market_place,31474.782050613496,73458.5859375,3155.8049107568672
Orozo,park_472382164,park,31117.078741376597,73458.5859375,3270.73233877706
Orozo,park_498323521,park,31377.213262391724,73458.5859375,3186.746417663938
Orozo,park_498323520,park,32019.698963740662,73458.5859375,2988.44114245629
Orozo,Arewa Specialist Hospital,hospital,31648.692212269263,73458.5859375,3101.396734568539
Orozo,Windsor Locks School,school,32058.35056235417,73458.5859375,2976.912633821348
Orozo,Hilltop Park,park,33098.687226381575,73458.5859375,2682.778652785615
Orozo,mall_424362497,mall,30708.841529157926,73458.5859375,3407.018735792435
Orozo,Gwarinpa General Hospital,hospital,32877.32375604716,73458.5859375,2742.8277538534207
Orozo,Bakan Gizo Pharmacy & Stores,supermarket,33400.86231948996,73458.5859375,2602.9243392388607
Orozo,Peace Care Clinic,hospital,34788.22927594365,73458.5859375,2265.7342151132484
Orozo,St Jude Women`s Clinic,hospital,34858.42101193262,73458.5859375,2249.886317966217
Orozo,Park 24,park,36161.92252313875,73458.5859375,1974.9232532239178
Orozo,Big Ideas Supermarket and Pharmacy,supermarket,39025.50439098181,73458.5859375,1483.1546679561109
Orozo,"LEA Primary and Secondary School, Galadinma",school,39330.56700398116,73458.5859375,1438.5923350669163
Orozo,St Raphael Children`s Hospital,hospital,39523.57747153013,73458.5859375,1411.0922411588235
Orozo,Cok Best Mall,mall,50226.71259510246,73458.5859375,483.86493616218246
Orozo,park_843331857,park,60330.878310314045,73458.5859375,176.15939502552433
Orozo,park_843331826,park,60450.463835294075,73458.5859375,174.06532960317668
Orozo,park_843331824,park,60330.878310314045,73458.5859375,176.15939502552433
Orozo,park_843331762,park,60190.64213262883,73458.5859375,178.64719022108275
Orozo,park_843331828,park,60405.08718707553,73458.5859375,174.85697447721293
Orozo,park_843331827,park,60553.22505335643,73458.5859375,172.2857722080901
Orozo,park_843331770,park,60350.95171738156,73458.5859375,175.80613777346224
Orozo,park_843331791,park,60350.95171738156,73458.5859375,175.80613777346224
Orozo,park_843331829,park,60405.08718707553,73458.5859375,174.85697447721293
Orozo,park_843331764,park,60190.64213262883,73458.5859375,178.64719022108275
Orozo,embassy_564467215,embassy,24257.168817282938,73458.5859375,6494.819824275073
Orozo,High Commission of Ghana,embassy,23791.033101027213,73458.5859375,6804.733552574137
Orozo,sports_centre_12218109,sports_centre,23504.362873596827,73458.5859375,7002.627973768458
Orozo,Sportfield,park,23504.362873596827,73458.5859375,7002.627973768458
Orozo,High Commission of Canada,embassy,24130.001119292538,73458.5859375,6577.940344971814
Orozo,H-Medix,mall,24893.94181050285,73458.5859375,6094.139731969993
Orozo,Asokoro District Hospital,hospital,24979.077861727645,73458.5859375,6042.4768634116745
Orozo,"Asokor District Hospital, ASOKORO",hospital,25319.86823546728,73458.5859375,5840.0243551747035
Orozo,High Commission of India in Abuja,embassy,25737.947986969906,73458.5859375,5600.898280379145
Orozo,Embassy of France,embassy,25433.477646819814,73458.5859375,5774.051647864584
Orozo,High Commission of South Africa in Abuja,embassy,24992.51328033758,73458.5859375,6034.363994011803
Orozo,RUSSIAN EMBASSY,embassy,25928.98198116153,73458.5859375,5494.917602065536
Orozo,Embassy of the Russian Federation,embassy,25928.98198116153,73458.5859375,5494.917602065536
Orozo,park_681586237,park,26375.529848422513,73458.5859375,5254.94115280912
Orozo,Divine Mercy Secondary School,school,25069.09507885329,73458.5859375,5988.328249253027
Orozo,National Defence College,college,24271.086587186994,73458.5859375,6485.786770942827
Orozo,Grand Square,mall,25730.407366437645,73458.5859375,5605.123297998892
Orozo,Ceddi Plaza,mall,25191.7941961817,73458.5859375,5915.3009258046095
Orozo,All Saints' School,school,27358.774073688335,73458.5859375,4762.84121183453
Orozo,Zuma,mall,28210.065967007064,73458.5859375,4374.163030020482
Orozo,Intercontinental Plaza,mall,27231.14834771944,73458.5859375,4824.016867569839
Orozo,hospital_12167605,hospital,27456.01786316276,73458.5859375,4716.750006409751
Orozo,Wuse General Hospital,hospital,27456.01786316276,73458.5859375,4716.750006409751
Orozo,Embassy of Israel,embassy,25764.41559937825,73458.5859375,5586.093640712642
Orozo,sports_centre_188746993,sports_centre,25549.99447750349,73458.5859375,5707.164657770945
Orozo,courthouse_2838256,courthouse,25561.034756998375,73458.5859375,5700.867265364691
Orozo,park_12181852,park,26323.098564939497,73458.5859375,5282.565840342794
Orozo,Novare Central Mall,mall,27683.06541421816,73458.5859375,4610.863959701079
Orozo,Prince Ebeano Supermarket,supermarket,27028.25783663251,73458.5859375,4922.891234140322
Orozo,Central Park,park,26323.098564939497,73458.5859375,5282.565840342794
Orozo,Durban Street Neighbourhood Park,park,27685.539167744773,73458.5859375,4609.723486671247
Orozo,Febson Mall,mall,27476.66183561275,73458.5859375,4707.022804550091
Orozo,Wuse Shopping Plaza,mall,28121.447479414368,73458.5859375,4413.098466407913
Orozo,Wuse Shopping Plaza,mall,28121.447479414368,73458.5859375,4413.098466407913
Orozo,Wuse Shopping Plaza,mall,28284.91023812033,73458.5859375,4341.547133551757
Orozo,park_12234438,park,27644.839384080053,73458.5859375,4628.523192785019
Orozo,Berger Park Wuse,park,27740.242534264573,73458.5859375,4584.57559375843
Orozo,Silverbird Cinema & Shopping Centre,mall,27614.858179658982,73458.5859375,4642.420885854709
Orozo,Harrow Park,park,27724.460200172758,73458.5859375,4591.81683681022
Orozo,Chocolate Mall,mall,27831.815520037446,73458.5859375,4542.784903145434
Orozo,Limi Children`s Hospital,hospital,27229.046829751223,73458.5859375,4825.030749913324
Orozo,park_896977881,park,26055.595938725877,73458.5859375,5425.782870341589
Orozo,Millennium Park,park,26929.012764931664,73458.5859375,4971.991749684655
Orozo,Embassy of Mexico,embassy,28179.750859837583,73458.5859375,4387.443471853871
Orozo,Embassy of Indonesia,embassy,28169.01725298023,73458.5859375,4392.1553094857045
Orozo,Wuse Market,market_place,28180.890503637584,73458.5859375,4386.943488069528
Orozo,Eden Park & Garden,park,29210.27897864189,73458.5859375,3957.822075039109
Orozo,Childcare and Wellness Clinic,hospital,28963.33466518819,73458.5859375,4056.775005188197
Orozo,Christian Community School,school,29379.945900035094,73458.5859375,3891.237384617541
Orozo,Schatz Park,park,27631.331744894625,73458.5859375,4634.77945932828
Orozo,H-Medix,supermarket,27394.451183594883,73458.5859375,4745.87904693938
Orozo,4U Supermarket,supermarket,27594.435623489015,73458.5859375,4651.911583902351
Orozo,Unity Fountain,park,28134.715365270014,73458.5859375,4407.2471003569335
Orozo,Shagari Park,park,28134.715365270014,73458.5859375,4407.2471003569335
Orozo,Discovery Mall,mall,28330.759490656226,73458.5859375,4321.687027800505
Orozo,public_building_217303273,public_building,28350.98396744066,73458.5859375,4312.955474435307
Orozo,Embassy of Spain,embassy,28200.833643761416,73458.5859375,4378.2032634727975
Orozo,Embassy of Japan,embassy,28134.802705127728,73458.5859375,4407.208607691565
Orozo,mall_1087204142,mall,28911.382658817947,73458.5859375,4077.9056066099834
Orozo,Apostolic Nunciature,embassy,28557.25327276043,73458.5859375,4224.903682503765
Orozo,Federal Road Maintenance Agency (FERMA),public_building,29306.975809019128,73458.5859375,3919.7356287508205
Orozo,park_12195280,park,29874.775656204594,73458.5859375,3703.3737375903656
